,company_name,vacancies,post_time,result,sentence,sentiment_value,p_year_month,成就感,學習成長,創新,薪資,福利,管理制度,工作氛圍,同事互動,主管風格,工作地點,公司規模,工作環境,產業前景,多元性,企業社會責任,企業永續目標,變化性,馬力,避震,外觀,操控,安全,堅固,配備,價錢,科技,品質,折舊,品牌,空間,保養,續航,尺寸,車種,驅動,變速箱,引擎,工學院,理學院,管理學院/商學院,社會學院,文學院,面試,學經歷,徵才,實習,工作,離職,新鮮人,畢業,證照,招募人員,正向,負向
319,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,海外公務員。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
320,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,忍受長期在窮鄉僻壤生活。,0.43,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0
321,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,同事多為大陸和印尼人。,0.27,2023-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.0
322,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,少部分的台灣同事而且離職率很高。,-0.01,2023-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.41,-0.42
323,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,鞋子品質有好有壞。,-0.23,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.23
324,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,品保最終目標就是把鞋子全部出貨。,0.07,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0
325,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,年輕的大學碩士畢業生。,0.04,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.04,0.0
326,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,如果在台灣沒什麼機會。,0.08,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,-0.3
327,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,可以考慮出國拼個五年再打算。,0.18,2023-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.0
328,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,有些人適應良好。,1.13,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.0
329,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,長期在海外定居了。,0.43,2023-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0
330,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,大部分人則是拼個幾年。,0.05,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0
331,寶成工業股份有限公司,品保課長,2023.03.17,東南亞鞋子工廠。@@@@====@@@@====海外公務員。@@@@====@@@@====忍受長期在窮鄉僻壤生活。@@@@====@@@@====同事多為大陸和印尼人。@@@@====@@@@====少部分的台灣同事而且離職率很高。@@@@====@@@@====鞋子品質有好有壞。@@@@====@@@@====品保最終目標就是把鞋子全部出貨。@@@@====@@@@====年輕的大學碩士畢業生。@@@@====@@@@====如果在台灣沒什麼機會。@@@@====@@@@====可以考慮出國拼個五年再打算。@@@@====@@@@====有些人適應良好。@@@@====@@@@====長期在海外定居了。@@@@====@@@@====大部分人則是拼個幾年。@@@@====@@@@====再出國進修或跳槽吧,再出國進修或跳槽吧,0.0,2023-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
332,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,日文品保(駐印尼)對應日本客人的品保，客人駐廠。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
333,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,先講好的 : 。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
334,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。,0.92,2023-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.0
335,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,薪資部分整體算高，但沒有加班費。,0.0,2023-03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
336,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,待改善的 : 。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
337,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,加班加到死。,0.0,2023-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
338,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,畢竟是傳產中的傳產。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
339,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,依照這幾年的經驗是流動率很高。,0.41,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0
340,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,有外語專長的也要看看自己的身體能不能承受高工時。,0.0,2023-03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
341,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,傳產就是用生命在換錢。,0.0,2023-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
342,寶成工業股份有限公司,日文品保,2023.03.13,日文品保(駐印尼)對應日本客人的品保，客人駐廠。@@@@====@@@@====先講好的 : 。@@@@====@@@@====公司環境吃住都很不錯，周末會派車載去比較熱鬧的市區。@@@@====@@@@====薪資部分整體算高，但沒有加班費。@@@@====@@@@====待改善的 : 。@@@@====@@@@====加班加到死。@@@@====@@@@====畢竟是傳產中的傳產。@@@@====@@@@====依照這幾年的經驗是流動率很高。@@@@====@@@@====有外語專長的也要看看自己的身體能不能承受高工時。@@@@====@@@@====傳產就是用生命在換錢。@@@@====@@@@====年輕一點可以嘗試看看,年輕一點可以嘗試看看,0.09,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0
343,寶成工業股份有限公司,化工工程師,2023.02.23,駐東南亞，基本代工大品牌運動鞋，主要負責底部品(中、大底)的開發打樣和對應開發客人，同時服導量產上線和處理量產問題。@@@@====@@@@====宿舍在廠區內，有人洗衣掃地，三餐尚可，基本如104上說的。@@@@====@@@@====現在基本跟台灣紅字休假天數一致，特休符合台灣勞基法，每年6張來回台灣機票，未使用完充公不能換錢，注意越南所得稅金需自己繳(從每個月美金薪資自動扣除)，由公司代繳。@@@@====@@@@====內部派系辦公室政治嚴重，組織肥大效率十分不佳，做人比做事重要，向上管理能力吃重。@@@@====@@@@====如果是理工科畢的有志青年建議勿入邪(鞋)途，待在台灣走電子或半導體未來性遠比這產業好。@@@@====@@@@====,駐東南亞，基本代工大品牌運動鞋，主要負責底部品(中、大底)的開發打樣和對應開發客人，同時服導量產上線和處理量產問題。,0.09,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,-0.18
344,寶成工業股份有限公司,化工工程師,2023.02.23,駐東南亞，基本代工大品牌運動鞋，主要負責底部品(中、大底)的開發打樣和對應開發客人，同時服導量產上線和處理量產問題。@@@@====@@@@====宿舍在廠區內，有人洗衣掃地，三餐尚可，基本如104上說的。@@@@====@@@@====現在基本跟台灣紅字休假天數一致，特休符合台灣勞基法，每年6張來回台灣機票，未使用完充公不能換錢，注意越南所得稅金需自己繳(從每個月美金薪資自動扣除)，由公司代繳。@@@@====@@@@====內部派系辦公室政治嚴重，組織肥大效率十分不佳，做人比做事重要，向上管理能力吃重。@@@@====@@@@====如果是理工科畢的有志青年建議勿入邪(鞋)途，待在台灣走電子或半導體未來性遠比這產業好。@@@@====@@@@====,宿舍在廠區內，有人洗衣掃地，三餐尚可，基本如104上說的。,-0.13,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.13
345,寶成工業股份有限公司,化工工程師,2023.02.23,駐東南亞，基本代工大品牌運動鞋，主要負責底部品(中、大底)的開發打樣和對應開發客人，同時服導量產上線和處理量產問題。@@@@====@@@@====宿舍在廠區內，有人洗衣掃地，三餐尚可，基本如104上說的。@@@@====@@@@====現在基本跟台灣紅字休假天數一致，特休符合台灣勞基法，每年6張來回台灣機票，未使用完充公不能換錢，注意越南所得稅金需自己繳(從每個月美金薪資自動扣除)，由公司代繳。@@@@====@@@@====內部派系辦公室政治嚴重，組織肥大效率十分不佳，做人比做事重要，向上管理能力吃重。@@@@====@@@@====如果是理工科畢的有志青年建議勿入邪(鞋)途，待在台灣走電子或半導體未來性遠比這產業好。@@@@====@@@@====,現在基本跟台灣紅字休假天數一致，特休符合台灣勞基法，每年6張來回台灣機票，未使用完充公不能換錢，注意越南所得稅金需自己繳(從每個月美金薪資自動扣除)，由公司代繳。,0.8599999999999999,2023-02,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,-0.3
346,寶成工業股份有限公司,化工工程師,2023.02.23,駐東南亞，基本代工大品牌運動鞋，主要負責底部品(中、大底)的開發打樣和對應開發客人，同時服導量產上線和處理量產問題。@@@@====@@@@====宿舍在廠區內，有人洗衣掃地，三餐尚可，基本如104上說的。@@@@====@@@@====現在基本跟台灣紅字休假天數一致，特休符合台灣勞基法，每年6張來回台灣機票，未使用完充公不能換錢，注意越南所得稅金需自己繳(從每個月美金薪資自動扣除)，由公司代繳。@@@@====@@@@====內部派系辦公室政治嚴重，組織肥大效率十分不佳，做人比做事重要，向上管理能力吃重。@@@@====@@@@====如果是理工科畢的有志青年建議勿入邪(鞋)途，待在台灣走電子或半導體未來性遠比這產業好。@@@@====@@@@====,內部派系辦公室政治嚴重，組織肥大效率十分不佳，做人比做事重要，向上管理能力吃重。,0.6399999999999999,2023-02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,-0.78
